"scenario","n","d","rep","model","parameter","s1","smooth_hat","smooth_true"
"n500_d4",500,4,96,"gamlss.longitudinal","mu",0.03,0.0943935707634265,0.103059723022149
"n500_d4",500,4,96,"gamlss.longitudinal","mu",0.04,0.125974898770901,0.13677943794067
"n500_d4",500,4,96,"gamlss.longitudinal","mu",0.05,0.157198324507438,0.169959346906221
"n500_d4",500,4,96,"gamlss.longitudinal","mu",0.06,0.187902428017586,0.202468503976573
"n500_d4",500,4,96,"gamlss.longitudinal","mu",0.07,0.217957053261417,0.23417861036079
"n500_d4",500,4,96,"gamlss.longitudinal","mu",0.08,0.247228962401101,0.264964520755943
"n500_d4",500,4,96,"gamlss.longitudinal","mu",0.09,0.275593072554755,0.294704737238448
"n500_d4",500,4,96,"gamlss.longitudinal","mu",0.1,0.302952010613491,0.32328188876086
"n500_d4",500,4,96,"gamlss.longitudinal","mu",0.11,0.329255460782577,0.350583194361779
"n500_d4",500,4,96,"gamlss.longitudinal","mu",0.12,0.35427793865043,0.376500908260779
"n500_d4",500,4,96,"gamlss.longitudinal","mu",0.13,0.378264391206663,0.400932745081776
"n500_d4",500,4,96,"gamlss.longitudinal","mu",0.14,0.400911536900199,0.423782283526684
"n500_d4",500,4,96,"gamlss.longitudinal","mu",0.15,0.422272656456907,0.444959346906221
"n500_d4",500,4,96,"gamlss.longitudinal","mu",0.16,0.442313212151733,0.464380359026108
"n500_d4",500,4,96,"gamlss.longitudinal","mu",0.17,0.460918699586195,0.481968674024125
"n500_d4",500,4,96,"gamlss.longitudinal","mu",0.18,0.478263960736083,0.497654878856311
"n500_d4",500,4,96,"gamlss.longitudinal","mu",0.19,0.494160699511383,0.511377067238538
"n500_d4",500,4,96,"gamlss.longitudinal","mu",0.2,0.508548573043819,0.523081083962334
"n500_d4",500,4,96,"gamlss.longitudinal","mu",0.21,0.521421786962027,0.532720738620747
"n500_d4",500,4,96,"gamlss.longitudinal","mu",0.22,0.532728432932332,0.540257987900779
"n500_d4",500,4,96,"gamlss.longitudinal","mu",0.23,0.542282229792154,0.545663085722963
"n500_d4",500,4,96,"gamlss.longitudinal","mu",0.24,0.55006558357115,0.548914700635549
"n500_d4",500,4,96,"gamlss.longitudinal","mu",0.25,0.555879775902111,0.55
"n500_d4",500,4,96,"gamlss.longitudinal","mu",0.26,0.559584895049525,0.548914700635549
"n500_d4",500,4,96,"gamlss.longitudinal","mu",0.27,0.561148484991757,0.545663085722963
"n500_d4",500,4,96,"gamlss.longitudinal","mu",0.28,0.560224748143143,0.540257987900779
"n500_d4",500,4,96,"gamlss.longitudinal","mu",0.29,0.557002622085797,0.532720738620747
"n500_d4",500,4,96,"gamlss.longitudinal","mu",0.3,0.551009431252843,0.523081083962335
"n500_d4",500,4,96,"gamlss.longitudinal","mu",0.31,0.542475901017519,0.511377067238538
"n500_d4",500,4,96,"gamlss.longitudinal","mu",0.32,0.531130570880883,0.497654878856311
"n500_d4",500,4,96,"gamlss.longitudinal","mu",0.33,0.516950894580115,0.481968674024125
"n500_d4",500,4,96,"gamlss.longitudinal","mu",0.34,0.499860095027631,0.464380359026108
"n500_d4",500,4,96,"gamlss.longitudinal","mu",0.35,0.480131858496318,0.444959346906221
"n500_d4",500,4,96,"gamlss.longitudinal","mu",0.36,0.457589726676879,0.423782283526684
"n500_d4",500,4,96,"gamlss.longitudinal","mu",0.37,0.432409020274086,0.400932745081776
"n500_d4",500,4,96,"gamlss.longitudinal","mu",0.38,0.404762057025008,0.376500908260779
"n500_d4",500,4,96,"gamlss.longitudinal","mu",0.39,0.374821136956652,0.350583194361779
"n500_d4",500,4,96,"gamlss.longitudinal","mu",0.4,0.3428749266709,0.32328188876086
"n500_d4",500,4,96,"gamlss.longitudinal","mu",0.41,0.30922399868986,0.294704737238448
"n500_d4",500,4,96,"gamlss.longitudinal","mu",0.42,0.273974086779996,0.264964520755944
"n500_d4",500,4,96,"gamlss.longitudinal","mu",0.43,0.237480168516859,0.23417861036079
"n500_d4",500,4,96,"gamlss.longitudinal","mu",0.44,0.20000656271247,0.202468503976573
"n500_d4",500,4,96,"gamlss.longitudinal","mu",0.45,0.161833739345542,0.169959346906221
"n500_d4",500,4,96,"gamlss.longitudinal","mu",0.46,0.123209196065015,0.13677943794067
"n500_d4",500,4,96,"gamlss.longitudinal","mu",0.47,0.0845164058723797,0.103059723022149
"n500_d4",500,4,96,"gamlss.longitudinal","mu",0.48,0.0459003994325099,0.0689332784603675
"n500_d4",500,4,96,"gamlss.longitudinal","mu",0.49,0.00768941132580791,0.0345347857411225
"n500_d4",500,4,96,"gamlss.longitudinal","mu",0.5,-0.0299612045649372,7.55070274106452e-17
"n500_d4",500,4,96,"gamlss.longitudinal","mu",0.51,-0.0667693500935844,-0.0345347857411223
"n500_d4",500,4,96,"gamlss.longitudinal","mu",0.52,-0.102576002464626,-0.0689332784603674
"n500_d4",500,4,96,"gamlss.longitudinal","mu",0.53,-0.137237657695936,-0.103059723022149
"n500_d4",500,4,96,"gamlss.longitudinal","mu",0.54,-0.170544341997033,-0.13677943794067
"n500_d4",500,4,96,"gamlss.longitudinal","mu",0.55,-0.202621219113606,-0.169959346906221
"n500_d4",500,4,96,"gamlss.longitudinal","mu",0.56,-0.233093366243653,-0.202468503976573
"n500_d4",500,4,96,"gamlss.longitudinal","mu",0.57,-0.262072850495928,-0.23417861036079
"n500_d4",500,4,96,"gamlss.longitudinal","mu",0.58,-0.289363287049015,-0.264964520755943
"n500_d4",500,4,96,"gamlss.longitudinal","mu",0.59,-0.314949039583414,-0.294704737238448
"n500_d4",500,4,96,"gamlss.longitudinal","mu",0.6,-0.338753920455359,-0.32328188876086
"n500_d4",500,4,96,"gamlss.longitudinal","mu",0.61,-0.360743692852087,-0.350583194361779
"n500_d4",500,4,96,"gamlss.longitudinal","mu",0.62,-0.380821803881563,-0.376500908260779
"n500_d4",500,4,96,"gamlss.longitudinal","mu",0.63,-0.399335642375071,-0.400932745081776
"n500_d4",500,4,96,"gamlss.longitudinal","mu",0.64,-0.415824095413195,-0.423782283526684
"n500_d4",500,4,96,"gamlss.longitudinal","mu",0.65,-0.430628004862779,-0.444959346906221
"n500_d4",500,4,96,"gamlss.longitudinal","mu",0.66,-0.443556881047302,-0.464380359026108
"n500_d4",500,4,96,"gamlss.longitudinal","mu",0.67,-0.454802044124765,-0.481968674024125
"n500_d4",500,4,96,"gamlss.longitudinal","mu",0.68,-0.46427367086872,-0.497654878856311
"n500_d4",500,4,96,"gamlss.longitudinal","mu",0.69,-0.472072326432056,-0.511377067238538
"n500_d4",500,4,96,"gamlss.longitudinal","mu",0.7,-0.478216713255596,-0.523081083962334
"n500_d4",500,4,96,"gamlss.longitudinal","mu",0.71,-0.482891022287918,-0.532720738620747
"n500_d4",500,4,96,"gamlss.longitudinal","mu",0.72,-0.486021688424096,-0.540257987900779
"n500_d4",500,4,96,"gamlss.longitudinal","mu",0.73,-0.487675478857924,-0.545663085722963
"n500_d4",500,4,96,"gamlss.longitudinal","mu",0.74,-0.487979846124693,-0.548914700635549
"n500_d4",500,4,96,"gamlss.longitudinal","mu",0.75,-0.487057601835995,-0.55
"n500_d4",500,4,96,"gamlss.longitudinal","mu",0.76,-0.484750498791986,-0.548914700635549
"n500_d4",500,4,96,"gamlss.longitudinal","mu",0.77,-0.481370645226433,-0.545663085722963
"n500_d4",500,4,96,"gamlss.longitudinal","mu",0.78,-0.476729035806351,-0.540257987900779
"n500_d4",500,4,96,"gamlss.longitudinal","mu",0.79,-0.470947517065777,-0.532720738620747
"n500_d4",500,4,96,"gamlss.longitudinal","mu",0.8,-0.463993768627273,-0.523081083962335
"n500_d4",500,4,96,"gamlss.longitudinal","mu",0.81,-0.455958739114246,-0.511377067238538
"n500_d4",500,4,96,"gamlss.longitudinal","mu",0.82,-0.44676689596328,-0.497654878856311
"n500_d4",500,4,96,"gamlss.longitudinal","mu",0.83,-0.436430848825626,-0.481968674024125
"n500_d4",500,4,96,"gamlss.longitudinal","mu",0.84,-0.424972106911478,-0.464380359026109
"n500_d4",500,4,96,"gamlss.longitudinal","mu",0.85,-0.412384067349246,-0.444959346906221
"n500_d4",500,4,96,"gamlss.longitudinal","mu",0.86,-0.398650990788827,-0.423782283526684
"n500_d4",500,4,96,"gamlss.longitudinal","mu",0.87,-0.383807456893385,-0.400932745081776
"n500_d4",500,4,96,"gamlss.longitudinal","mu",0.88,-0.367518764684264,-0.376500908260779
"n500_d4",500,4,96,"gamlss.longitudinal","mu",0.89,-0.350728124788732,-0.350583194361779
"n500_d4",500,4,96,"gamlss.longitudinal","mu",0.9,-0.332941439184887,-0.32328188876086
"n500_d4",500,4,96,"gamlss.longitudinal","mu",0.91,-0.314368338156024,-0.294704737238448
"n500_d4",500,4,96,"gamlss.longitudinal","mu",0.92,-0.294826637280657,-0.264964520755943
"n500_d4",500,4,96,"gamlss.longitudinal","mu",0.93,-0.274582737700251,-0.23417861036079
"n500_d4",500,4,96,"gamlss.longitudinal","mu",0.94,-0.253754928009375,-0.202468503976573
"n500_d4",500,4,96,"gamlss.longitudinal","mu",0.95,-0.232456771638994,-0.169959346906221
"n500_d4",500,4,96,"gamlss.longitudinal","mu",0.96,-0.210819601461574,-0.13677943794067
"n500_d4",500,4,96,"gamlss.longitudinal","mu",0.97,-0.188960679619188,-0.103059723022149
"n500_d4",500,4,96,"gamlss.longitudinal","mu",0.98,-0.167000993136418,-0.0689332784603676
"n500_d4",500,4,96,"gamlss.longitudinal","mu",0.99,-0.144994528846503,-0.0345347857411223
"n500_d4",500,4,96,"gamlss.longitudinal","mu",1,-0.139653366710387,-1.26553020970047e-16
"n500_d4",500,4,96,"gamlss.longitudinal","sigma",0,0.242981331298779,0.280529702970297
"n500_d4",500,4,96,"gamlss.longitudinal","sigma",0.01,0.232574899777296,0.280927721498779
"n500_d4",500,4,96,"gamlss.longitudinal","sigma",0.02,0.221838622479609,0.28012411336464
"n500_d4",500,4,96,"gamlss.longitudinal","sigma",0.03,0.211094976507179,0.278125878188904
"n500_d4",500,4,96,"gamlss.longitudinal","sigma",0.04,0.200339174389638,0.274944651308886
"n500_d4",500,4,96,"gamlss.longitudinal","sigma",0.05,0.189566051946951,0.270596657858843
"n500_d4",500,4,96,"gamlss.longitudinal","sigma",0.06,0.178767522059158,0.265102648736772
"n500_d4",500,4,96,"gamlss.longitudinal","sigma",0.07,0.167936805648638,0.258487818710103
"n500_d4",500,4,96,"gamlss.longitudinal","sigma",0.08,0.157066675940655,0.250781706983456
"n500_d4",500,4,96,"gamlss.longitudinal","sigma",0.09,0.146150167813516,0.242018080620902
"n500_d4",500,4,96,"gamlss.longitudinal","sigma",0.1,0.135181790489219,0.232234801282781
"n500_d4",500,4,96,"gamlss.longitudinal","sigma",0.11,0.12415869187169,0.221473675803034
"n500_d4",500,4,96,"gamlss.longitudinal","sigma",0.12,0.113069450364814,0.20978029119672
"n500_d4",500,4,96,"gamlss.longitudinal","sigma",0.13,0.101927548034796,0.197203834748904
"n500_d4",500,4,96,"gamlss.longitudinal","sigma",0.14,0.0907194431905216,0.183796899894904
"n500_d4",500,4,96,"gamlss.longitudinal","sigma",0.15,0.0794504910892409,0.169615278658039
"n500_d4",500,4,96,"gamlss.longitudinal","sigma",0.16,0.0681233827780481,0.154717741463996
"n500_d4",500,4,96,"gamlss.longitudinal","sigma",0.17,0.0567418254296451,0.139165805200812
"n500_d4",500,4,96,"gamlss.longitudinal","sigma",0.18,0.0453219008710107,0.123023490439819
"n500_d4",500,4,96,"gamlss.longitudinal","sigma",0.19,0.0338696821484563,0.1063570687757
"n500_d4",500,4,96,"gamlss.longitudinal","sigma",0.2,0.0223980243042631,0.0892348012827813
"n500_d4",500,4,96,"gamlss.longitudinal","sigma",0.21,0.0109231310873904,0.0717266691197535
"n500_d4",500,4,96,"gamlss.longitudinal","sigma",0.22,-0.000538103192265318,0.0539040973460145
"n500_d4",500,4,96,"gamlss.longitudinal","sigma",0.23,-0.0119629498817033,0.0358396730395883
"n500_d4",500,4,96,"gamlss.longitudinal","sigma",0.24,-0.0233298586403566,0.0176068588290911
"n500_d4",500,4,96,"gamlss.longitudinal","sigma",0.25,-0.0346101221447345,-0.000720297029702949
"n500_d4",500,4,96,"gamlss.longitudinal","sigma",0.26,-0.045773819221233,-0.019067452888497
"n500_d4",500,4,96,"gamlss.longitudinal","sigma",0.27,-0.0567971181704754,-0.0373602670989943
"n500_d4",500,4,96,"gamlss.longitudinal","sigma",0.28,-0.0676317788404645,-0.0555246914054204
"n500_d4",500,4,96,"gamlss.longitudinal","sigma",0.29,-0.0782701802259966,-0.0734872631791594
"n500_d4",500,4,96,"gamlss.longitudinal","sigma",0.3,-0.0886449942895245,-0.0911753953421872
"n500_d4",500,4,96,"gamlss.longitudinal","sigma",0.31,-0.0987520220462499,-0.108517662835106
"n500_d4",500,4,96,"gamlss.longitudinal","sigma",0.32,-0.108535605169038,-0.125444084499225
"n500_d4",500,4,96,"gamlss.longitudinal","sigma",0.33,-0.117962119291412,-0.141886399260218
"n500_d4",500,4,96,"gamlss.longitudinal","sigma",0.34,-0.126986223768465,-0.157778335523402
"n500_d4",500,4,96,"gamlss.longitudinal","sigma",0.35,-0.135612278420386,-0.173055872717445
"n500_d4",500,4,96,"gamlss.longitudinal","sigma",0.36,-0.143773808851924,-0.18765749395431
"n500_d4",500,4,96,"gamlss.longitudinal","sigma",0.37,-0.151452758999013,-0.20152442880831
"n500_d4",500,4,96,"gamlss.longitudinal","sigma",0.38,-0.158624698664521,-0.214600885256126
"n500_d4",500,4,96,"gamlss.longitudinal","sigma",0.39,-0.165258227781522,-0.22683426986244
"n500_d4",500,4,96,"gamlss.longitudinal","sigma",0.4,-0.17135070133691,-0.238175395342187
"n500_d4",500,4,96,"gamlss.longitudinal","sigma",0.41,-0.176904409481559,-0.248578674680307
"n500_d4",500,4,96,"gamlss.longitudinal","sigma",0.42,-0.181858556705818,-0.258002301042862
"n500_d4",500,4,96,"gamlss.longitudinal","sigma",0.43,-0.186231184870015,-0.266408412769509
"n500_d4",500,4,96,"gamlss.longitudinal","sigma",0.44,-0.190010004365739,-0.273763242796178
"n500_d4",500,4,96,"gamlss.longitudinal","sigma",0.45,-0.193189049207474,-0.280037251918249
"n500_d4",500,4,96,"gamlss.longitudinal","sigma",0.46,-0.195648701516108,-0.285205245368292
"n500_d4",500,4,96,"gamlss.longitudinal","sigma",0.47,-0.197747474134345,-0.28924647224831
"n500_d4",500,4,96,"gamlss.longitudinal","sigma",0.48,-0.199168778195664,-0.292144707424046
"n500_d4",500,4,96,"gamlss.longitudinal","sigma",0.49,-0.199966715659697,-0.293888315558184
"n500_d4",500,4,96,"gamlss.longitudinal","sigma",0.5,-0.200236963578033,-0.294470297029703
"n500_d4",500,4,96,"gamlss.longitudinal","sigma",0.51,-0.199916922933389,-0.293888315558184
"n500_d4",500,4,96,"gamlss.longitudinal","sigma",0.52,-0.199037550568726,-0.292144707424046
"n500_d4",500,4,96,"gamlss.longitudinal","sigma",0.53,-0.197610536286626,-0.28924647224831
"n500_d4",500,4,96,"gamlss.longitudinal","sigma",0.54,-0.195609692403765,-0.285205245368292
"n500_d4",500,4,96,"gamlss.longitudinal","sigma",0.55,-0.193130926345432,-0.280037251918249
"n500_d4",500,4,96,"gamlss.longitudinal","sigma",0.56,-0.190074695267136,-0.273763242796178
"n500_d4",500,4,96,"gamlss.longitudinal","sigma",0.57,-0.186515863490998,-0.266408412769509
"n500_d4",500,4,96,"gamlss.longitudinal","sigma",0.58,-0.182417795027438,-0.258002301042862
"n500_d4",500,4,96,"gamlss.longitudinal","sigma",0.59,-0.177796067073404,-0.248578674680307
"n500_d4",500,4,96,"gamlss.longitudinal","sigma",0.6,-0.172640668113178,-0.238175395342187
"n500_d4",500,4,96,"gamlss.longitudinal","sigma",0.61,-0.166948788206208,-0.22683426986244
"n500_d4",500,4,96,"gamlss.longitudinal","sigma",0.62,-0.160692805205398,-0.214600885256126
"n500_d4",500,4,96,"gamlss.longitudinal","sigma",0.63,-0.153972853095665,-0.20152442880831
"n500_d4",500,4,96,"gamlss.longitudinal","sigma",0.64,-0.146646066044034,-0.18765749395431
"n500_d4",500,4,96,"gamlss.longitudinal","sigma",0.65,-0.138806821280419,-0.173055872717445
"n500_d4",500,4,96,"gamlss.longitudinal","sigma",0.66,-0.130387210752593,-0.157778335523402
"n500_d4",500,4,96,"gamlss.longitudinal","sigma",0.67,-0.121435394820974,-0.141886399260218
"n500_d4",500,4,96,"gamlss.longitudinal","sigma",0.68,-0.11191058523966,-0.125444084499225
"n500_d4",500,4,96,"gamlss.longitudinal","sigma",0.69,-0.101832140072297,-0.108517662835106
"n500_d4",500,4,96,"gamlss.longitudinal","sigma",0.7,-0.0911928623089274,-0.0911753953421872
"n500_d4",500,4,96,"gamlss.longitudinal","sigma",0.71,-0.0800438442258072,-0.0734872631791595
"n500_d4",500,4,96,"gamlss.longitudinal","sigma",0.72,-0.0683478131569368,-0.0555246914054204
"n500_d4",500,4,96,"gamlss.longitudinal","sigma",0.73,-0.0561192772281679,-0.0373602670989943
"n500_d4",500,4,96,"gamlss.longitudinal","sigma",0.74,-0.0434001205049222,-0.0190674528884969
"n500_d4",500,4,96,"gamlss.longitudinal","sigma",0.75,-0.0302353465307002,-0.000720297029703023
"n500_d4",500,4,96,"gamlss.longitudinal","sigma",0.76,-0.0165734473179582,0.0176068588290909
"n500_d4",500,4,96,"gamlss.longitudinal","sigma",0.77,-0.00253467786824922,0.0358396730395883
"n500_d4",500,4,96,"gamlss.longitudinal","sigma",0.78,0.0119336572013291,0.0539040973460143
"n500_d4",500,4,96,"gamlss.longitudinal","sigma",0.79,0.0267707650198934,0.0717266691197535
"n500_d4",500,4,96,"gamlss.longitudinal","sigma",0.8,0.0419617386780921,0.0892348012827812
"n500_d4",500,4,96,"gamlss.longitudinal","sigma",0.81,0.0574526754150798,0.106357068775701
"n500_d4",500,4,96,"gamlss.longitudinal","sigma",0.82,0.073234244178017,0.123023490439819
"n500_d4",500,4,96,"gamlss.longitudinal","sigma",0.83,0.0892718412536509,0.139165805200812
"n500_d4",500,4,96,"gamlss.longitudinal","sigma",0.84,0.105532524927919,0.154717741463996
"n500_d4",500,4,96,"gamlss.longitudinal","sigma",0.85,0.121991808593597,0.169615278658039
"n500_d4",500,4,96,"gamlss.longitudinal","sigma",0.86,0.138627671640321,0.183796899894904
"n500_d4",500,4,96,"gamlss.longitudinal","sigma",0.87,0.155413934301066,0.197203834748904
"n500_d4",500,4,96,"gamlss.longitudinal","sigma",0.88,0.172368135209409,0.20978029119672
"n500_d4",500,4,96,"gamlss.longitudinal","sigma",0.89,0.189377099520413,0.221473675803034
"n500_d4",500,4,96,"gamlss.longitudinal","sigma",0.9,0.20647956413784,0.232234801282781
"n500_d4",500,4,96,"gamlss.longitudinal","sigma",0.91,0.223652494635591,0.242018080620902
"n500_d4",500,4,96,"gamlss.longitudinal","sigma",0.92,0.240894323035327,0.250781706983456
"n500_d4",500,4,96,"gamlss.longitudinal","sigma",0.93,0.25817572600922,0.258487818710103
"n500_d4",500,4,96,"gamlss.longitudinal","sigma",0.94,0.275483817488922,0.265102648736772
"n500_d4",500,4,96,"gamlss.longitudinal","sigma",0.95,0.292809625261017,0.270596657858843
"n500_d4",500,4,96,"gamlss.longitudinal","sigma",0.96,0.310145903459529,0.274944651308886
"n500_d4",500,4,96,"gamlss.longitudinal","sigma",0.97,0.327487780410902,0.278125878188904
"n500_d4",500,4,96,"gamlss.longitudinal","sigma",0.98,0.344831736019874,0.28012411336464
"n500_d4",500,4,96,"gamlss.longitudinal","sigma",0.99,0.362176458586942,0.280927721498779
"n500_d4",500,4,96,"gamlss.longitudinal","sigma",1,0.366384863515191,0.280529702970297
"n500_d4",500,4,96,"gamlss.longitudinal","theta",0,-0.209474409057844,-0.215546973847946
"n500_d4",500,4,96,"gamlss.longitudinal","theta",0.01,-0.195695419932427,-0.198777438580707
"n500_d4",500,4,96,"gamlss.longitudinal","theta",0.02,-0.181482289469798,-0.182214238754327
"n500_d4",500,4,96,"gamlss.longitudinal","theta",0.03,-0.167267558154352,-0.165871351737091
"n500_d4",500,4,96,"gamlss.longitudinal","theta",0.04,-0.153050227873963,-0.149762537475142
"n500_d4",500,4,96,"gamlss.longitudinal","theta",0.05,-0.138829299489795,-0.133901324913069
"n500_d4",500,4,96,"gamlss.longitudinal","theta",0.06,-0.124603285539047,-0.11830099864248
"n500_d4",500,4,96,"gamlss.longitudinal","theta",0.07,-0.110371214761473,-0.10297458579171
"n500_d4",500,4,96,"gamlss.longitudinal","theta",0.08,-0.0961325689694851,-0.0879348431696164
"n500_d4",500,4,96,"gamlss.longitudinal","theta",0.09,-0.0818873962444475,-0.0731942446761535
"n500_d4",500,4,96,"gamlss.longitudinal","theta",0.1,-0.0676367209551044,-0.0587649689921358
"n500_d4",500,4,96,"gamlss.longitudinal","theta",0.11,-0.0533826278139583,-0.0446588875603512
"n500_d4",500,4,96,"gamlss.longitudinal","theta",0.12,-0.0391288147588379,-0.0308875528698806
"n500_d4",500,4,96,"gamlss.longitudinal","theta",0.13,-0.0248794849305457,-0.0174621870551856
"n500_d4",500,4,96,"gamlss.longitudinal","theta",0.14,-0.0106431272405332,-0.00439367082121678
"n500_d4",500,4,96,"gamlss.longitudinal","theta",0.15,0.00357224902802013,0.00830746729452853
"n500_d4",500,4,96,"gamlss.longitudinal","theta",0.16,0.0177553448454889,0.0206310613124014
"n500_d4",500,4,96,"gamlss.longitudinal","theta",0.17,0.0318857630330263,0.0325673178431966
"n500_d4",500,4,96,"gamlss.longitudinal","theta",0.18,0.0459528151848281,0.044106825753044
"n500_d4",500,4,96,"gamlss.longitudinal","theta",0.19,0.0599263701560324,0.055240565451063
"n500_d4",500,4,96,"gamlss.longitudinal","theta",0.2,0.0737787702519455,0.0659599177906087
"n500_d4",500,4,96,"gamlss.longitudinal","theta",0.21,0.0874842631783925,0.0762566725753297
"n500_d4",500,4,96,"gamlss.longitudinal","theta",0.22,0.101013040384492,0.0861230366616402
"n500_d4",500,4,96,"gamlss.longitudinal","theta",0.23,0.114315161046069,0.0955516416496119
"n500_d4",500,4,96,"gamlss.longitudinal","theta",0.24,0.127360811744627,0.104535551154696
"n500_d4",500,4,96,"gamlss.longitudinal","theta",0.25,0.140093455565956,0.113068267653095
"n500_d4",500,4,96,"gamlss.longitudinal","theta",0.26,0.152462249983394,0.121143738894038
"n500_d4",500,4,96,"gamlss.longitudinal","theta",0.27,0.164435910129918,0.128756363872617
