"generating_copula","tau_label","n_subject","rep","fit_id","margin_family","capability_registry_version","producer_sha256","package_source_sha256","configuration_sha256","stage","fitted_copula","correctly_specified","target_tau","n_time","seed","dataset_seed","attempted","success","converged","retained","stop_reason","failure_type","error","warnings","marginal_loglik","copula_loglik","joint_loglik","aic_joint","bic_joint","elapsed_sec","n_parameters","fitted_mu","fitted_sigma","mu_bias","sigma_bias","margin_param_rmse","mu_covered_95","sigma_covered_95","fitted_copula_tau","tau_abs_error","benchmark_mae","benchmark_rmse","benchmark_mean_bias","benchmark_mean_mae","benchmark_mean_rmse","benchmark_q90_mae","benchmark_neg_log_score","benchmark_upper_tail_error_90","benchmark_interval_coverage_95","benchmark_interval_width_95","benchmark_pit_ks_p_value","benchmark_pit_mean_abs_error","benchmark_tail_error_lower_05","benchmark_tail_error_upper_05","correct_joint_loglik","correct_copula_loglik","correct_tau_abs_error","correct_margin_param_rmse","correct_elapsed_sec","delta_joint_loglik_vs_correct","delta_copula_loglik_vs_correct","delta_tau_abs_error_vs_correct","delta_margin_rmse_vs_correct","delta_elapsed_sec_vs_correct"
"C","high",500,94,"gen-C__fit-C__tau-high__n-500__rep-094","GA",2026.2,"0fa1a467e29948be41e17fb3fd417fa13f3f9795b76bbf7a60e56908c2a5a009","22d15cda7336c26b4873842d66c4b58eebcc4ec0b52e40b0e1efc76d2c746e67","bc7ab963a38fe68782c615956c83e07fcb6783d2a900d82a5b38971bb0c6add4","full","C",TRUE,0.55,4,21905744,21905744,TRUE,TRUE,TRUE,TRUE,"converged","none",NA,NA,-2697.63077793834,773.729667690737,-1923.9011102476,3853.80222049521,3870.60492787383,14.25,3,2.05073386987638,0.493321600671717,0.0507338698763808,-0.00667839932828324,0.0361837433816732,TRUE,TRUE,0.543735815588178,0.00626418441182186,0.781251714683736,1.01447743738873,0.0507338698763808,0.0507338698763808,0.0507338698763808,0.0662319533375673,1.34881538896917,0.00849649831116428,0.944,3.88555193966556,0.44989728990906,0.00221697352766259,0,-0.0035,-1923.9011102476,773.729667690737,0.00626418441182186,0.0361837433816732,14.25,0,0,0,0,0
"N","moderate",50,95,"gen-N__fit-N__tau-moderate__n-50__rep-095","GA",2026.2,"0fa1a467e29948be41e17fb3fd417fa13f3f9795b76bbf7a60e56908c2a5a009","22d15cda7336c26b4873842d66c4b58eebcc4ec0b52e40b0e1efc76d2c746e67","bc7ab963a38fe68782c615956c83e07fcb6783d2a900d82a5b38971bb0c6add4","full","N",TRUE,0.25,4,21911136,21911136,TRUE,TRUE,TRUE,TRUE,"converged","none",NA,NA,-258.612672908961,16.1741803490293,-242.438492559932,490.876985119864,500.771937219508,6.45,3,1.94424510495574,0.489482395965998,-0.0557548950442646,-0.0105176040340022,0.0401199969841289,TRUE,TRUE,0.291984378867544,0.0419843788675439,0.758734307112886,0.937569977954173,-0.0557548950442646,0.0557548950442646,0.0557548950442646,0.120754877820543,1.29306336454481,-0.0148405180892094,0.955,3.65621544918721,0.629124922480274,0.00895962648457094,-0.005,0,-242.438492559932,16.1741803490293,0.0419843788675439,0.0401199969841289,6.45,0,0,0,0,0
"N","moderate",50,95,"gen-N__fit-C__tau-moderate__n-50__rep-095","GA",2026.2,"0fa1a467e29948be41e17fb3fd417fa13f3f9795b76bbf7a60e56908c2a5a009","22d15cda7336c26b4873842d66c4b58eebcc4ec0b52e40b0e1efc76d2c746e67","bc7ab963a38fe68782c615956c83e07fcb6783d2a900d82a5b38971bb0c6add4","full","C",FALSE,0.25,4,21911143,21911136,TRUE,TRUE,TRUE,TRUE,"converged","none",NA,NA,-258.671500562332,14.6840915114794,-243.987409050852,493.974818101704,503.869770201348,6.78,3,1.96637520852144,0.499052988435997,-0.0336247914785599,-0.00094701156400262,0.0237857460769994,TRUE,TRUE,0.259135603231222,0.00913560323122226,0.760920088056342,0.937261201951123,-0.0336247914785599,0.0336247914785599,0.0336247914785599,0.0586750809597301,1.29335750281166,-0.0072193519355076,0.955,3.76730017420968,0.854101501900549,0.00448363728537093,-0.005,-0.01,-242.438492559932,16.1741803490293,0.0419843788675439,0.0401199969841289,6.45,-1.54891649091999,-1.4900888375499,-0.0328487756363216,-0.0163342509071295,0.33
"C","moderate",50,95,"gen-C__fit-N__tau-moderate__n-50__rep-095","GA",2026.2,"0fa1a467e29948be41e17fb3fd417fa13f3f9795b76bbf7a60e56908c2a5a009","22d15cda7336c26b4873842d66c4b58eebcc4ec0b52e40b0e1efc76d2c746e67","bc7ab963a38fe68782c615956c83e07fcb6783d2a900d82a5b38971bb0c6add4","full","N",FALSE,0.25,4,21911236,21911243,TRUE,TRUE,TRUE,TRUE,"converged","none",NA,NA,-268.638606941472,15.1477144684272,-253.490892473045,512.98178494609,522.876737045734,8.42,3,1.96490289964801,0.518315104588391,-0.0350971003519913,0.0183151045883914,0.0279932983873057,TRUE,TRUE,0.272258965978676,0.0222589659786757,0.853995022032978,1.02261069374913,-0.0350971003519913,0.0350971003519913,0.0350971003519913,0.0100698571557194,1.34319303470736,-0.00121445431695544,0.955,3.90373908486799,0.229872143739518,0.00710313132652618,-0.015,0,-250.499744891328,18.2016701901745,0.0400452032589232,0.0238494745766165,9.04,-2.991147581717,-3.0539557217473,-0.0177862372802475,0.0041438238106892,-0.619999999999999
"C","moderate",50,95,"gen-C__fit-C__tau-moderate__n-50__rep-095","GA",2026.2,"0fa1a467e29948be41e17fb3fd417fa13f3f9795b76bbf7a60e56908c2a5a009","22d15cda7336c26b4873842d66c4b58eebcc4ec0b52e40b0e1efc76d2c746e67","bc7ab963a38fe68782c615956c83e07fcb6783d2a900d82a5b38971bb0c6add4","full","C",TRUE,0.25,4,21911243,21911243,TRUE,TRUE,TRUE,TRUE,"converged","none",NA,"Analytical Hessian vcov failed; falling back to numerical Hessian. Reason: Hessian-based inference is unavailable (information_not_positive_definite). The fitted model is unchanged.",-268.701415081503,18.2016701901745,-250.499744891328,506.999489782657,516.894441882301,9.04,3,1.98051338608341,0.527529379819149,-0.0194866139165941,0.0275293798191488,0.0238494745766165,TRUE,TRUE,0.290045203258923,0.0400452032589232,0.856492699862642,1.02281063708353,-0.0194866139165941,0.0194866139165941,0.0194866139165941,0.0409639565854625,1.34350707540751,0.00492284247939079,0.96,4.00168234645269,0.211094186897458,0.00914392823317439,-0.02,0,-250.499744891328,18.2016701901745,0.0400452032589232,0.0238494745766165,9.04,0,0,0,0,0
"N","high",50,95,"gen-N__fit-N__tau-high__n-50__rep-095","GA",2026.2,"0fa1a467e29948be41e17fb3fd417fa13f3f9795b76bbf7a60e56908c2a5a009","22d15cda7336c26b4873842d66c4b58eebcc4ec0b52e40b0e1efc76d2c746e67","bc7ab963a38fe68782c615956c83e07fcb6783d2a900d82a5b38971bb0c6add4","full","N",TRUE,0.55,4,21911137,21911137,TRUE,TRUE,TRUE,TRUE,"converged","none",NA,NA,-247.720777339059,59.5308636796776,-188.189913659381,382.379827318762,392.274779418406,7.14,3,1.81750633248614,0.504969042621797,-0.182493667513861,0.00496904262179709,0.129090336716651,TRUE,TRUE,0.539857735981211,0.0101422640187891,0.705058772131116,0.923660593700228,-0.182493667513861,0.182493667513861,0.182493667513861,0.292606533128024,1.23860388669529,-0.033315436282619,0.955,3.52171056726535,0.937415809500306,0.00378041480324931,-0.01,0.005,-188.189913659381,59.5308636796776,0.0101422640187891,0.129090336716651,7.14,0,0,0,0,0
"N","high",50,95,"gen-N__fit-C__tau-high__n-50__rep-095","GA",2026.2,"0fa1a467e29948be41e17fb3fd417fa13f3f9795b76bbf7a60e56908c2a5a009","22d15cda7336c26b4873842d66c4b58eebcc4ec0b52e40b0e1efc76d2c746e67","bc7ab963a38fe68782c615956c83e07fcb6783d2a900d82a5b38971bb0c6add4","full","C",FALSE,0.55,4,21911144,21911137,TRUE,TRUE,TRUE,TRUE,"converged","none",NA,NA,-249.195095254017,41.6692519833701,-207.525843270647,421.051686541295,430.946638640939,10.1,3,1.89454612517173,0.536105589766203,-0.105453874828272,0.0361055897662027,0.0788166648896734,TRUE,TRUE,0.439625281159197,0.110374718840803,0.717586534315014,0.925801304479324,-0.105453874828272,0.105453874828272,0.105453874828272,0.0839551914353387,1.24597547627009,-0.0096665490379283,0.96,3.88745238735021,0.498223299788068,0.012262653558419,-0.015,-0.02,-188.189913659381,59.5308636796776,0.0101422640187891,0.129090336716651,7.14,-19.335929611266,-17.8616116963075,0.100232454822014,-0.0502736718269776,2.96
"C","high",50,95,"gen-C__fit-N__tau-high__n-50__rep-095","GA",2026.2,"0fa1a467e29948be41e17fb3fd417fa13f3f9795b76bbf7a60e56908c2a5a009","22d15cda7336c26b4873842d66c4b58eebcc4ec0b52e40b0e1efc76d2c746e67","bc7ab963a38fe68782c615956c83e07fcb6783d2a900d82a5b38971bb0c6add4","full","N",FALSE,0.55,4,21911237,21911244,TRUE,TRUE,TRUE,TRUE,"converged","none",NA,NA,-242.663274807019,42.2930046090337,-200.370270197985,406.74054039597,416.635492495614,8.78,3,1.94147268450246,0.445514813698854,-0.0585273154975354,-0.0544851863011455,0.0565423831546681,TRUE,TRUE,0.44569943273954,0.10430056726046,0.698896259119321,0.874893977726806,-0.0585273154975354,0.0585273154975354,0.0585273154975354,0.241000531281577,1.21331637403509,-0.0306673720358138,0.955,3.33406120348753,0.987238243880029,0.00138062075362666,-0.01,0.01,-185.266070589119,57.3827223610767,0.0788391513135981,0.0507418917527522,8.48,-15.104199608866,-15.089717752043,0.0254614159468619,0.0058004914019159,0.299999999999999
"C","high",50,95,"gen-C__fit-C__tau-high__n-50__rep-095","GA",2026.2,"0fa1a467e29948be41e17fb3fd417fa13f3f9795b76bbf7a60e56908c2a5a009","22d15cda7336c26b4873842d66c4b58eebcc4ec0b52e40b0e1efc76d2c746e67","bc7ab963a38fe68782c615956c83e07fcb6783d2a900d82a5b38971bb0c6add4","full","C",TRUE,0.55,4,21911244,21911244,TRUE,TRUE,TRUE,TRUE,"converged","none",NA,NA,-242.648792950196,57.3827223610767,-185.266070589119,376.532141178239,386.427093277883,8.48,3,1.94838341246908,0.450148148991644,-0.0516165875309162,-0.0498518510083558,0.0507418917527522,TRUE,TRUE,0.471160848686402,0.0788391513135981,0.699725546475315,0.874897636898569,-0.0516165875309162,0.0516165875309162,0.0516165875309162,0.217717449764846,1.21324396475098,-0.0277192595844312,0.955,3.37958784972866,0.992727613219101,0.00263106669337404,-0.01,0.01,-185.266070589119,57.3827223610767,0.0788391513135981,0.0507418917527522,8.48,0,0,0,0,0
"N","moderate",150,95,"gen-N__fit-N__tau-moderate__n-150__rep-095","GA",2026.2,"0fa1a467e29948be41e17fb3fd417fa13f3f9795b76bbf7a60e56908c2a5a009","22d15cda7336c26b4873842d66c4b58eebcc4ec0b52e40b0e1efc76d2c746e67","bc7ab963a38fe68782c615956c83e07fcb6783d2a900d82a5b38971bb0c6add4","full","N",TRUE,0.25,4,21912136,21912136,TRUE,TRUE,TRUE,TRUE,"converged","none",NA,NA,-825.235887166044,53.989002437153,-771.246884728891,1548.49376945778,1561.68455842343,7.64,3,2.12625025945799,0.487402894328818,0.126250259457988,-0.0125971056711825,0.0897157039890458,FALSE,TRUE,0.297085041260499,0.0470850412604986,0.817684962842694,1.06022930528326,0.126250259457988,0.126250259457988,0.126250259457988,0.174663471393094,1.37539314527674,0.023232176375331,0.95,3.9821396075703,0.845597671719559,0.00152856335693419,-0.01,-0.00166666666666667,-771.246884728891,53.989002437153,0.0470850412604986,0.0897157039890458,7.64,0,0,0,0,0
"N","moderate",150,95,"gen-N__fit-C__tau-moderate__n-150__rep-095","GA",2026.2,"0fa1a467e29948be41e17fb3fd417fa13f3f9795b76bbf7a60e56908c2a5a009","22d15cda7336c26b4873842d66c4b58eebcc4ec0b52e40b0e1efc76d2c746e67","bc7ab963a38fe68782c615956c83e07fcb6783d2a900d82a5b38971bb0c6add4","full","C",FALSE,0.25,4,21912143,21912136,TRUE,TRUE,TRUE,TRUE,"converged","none",NA,NA,-825.520529739175,42.1996451508978,-783.320884588278,1572.64176917656,1585.8325581422,8.49,3,2.14955556908575,0.497894638178917,0.149555569085746,-0.00210536182108267,0.105762235209358,FALSE,TRUE,0.244512608870714,0.00548739112928603,0.820815894481818,1.06042710351293,0.149555569085746,0.149555569085746,0.149555569085746,0.243674322183578,1.37586754956529,0.0322317653555839,0.953333333333333,4.10906558318925,0.830479704483917,0.00553142535345902,-0.0116666666666667,-0.0116666666666667,-771.246884728891,53.989002437153,0.0470850412604986,0.0897157039890458,7.64,-12.073999859387,-11.7893572862552,-0.0415976501312126,0.0160465312203122,0.850000000000001
"C","moderate",150,95,"gen-C__fit-N__tau-moderate__n-150__rep-095","GA",2026.2,"0fa1a467e29948be41e17fb3fd417fa13f3f9795b76bbf7a60e56908c2a5a009","22d15cda7336c26b4873842d66c4b58eebcc4ec0b52e40b0e1efc76d2c746e67","bc7ab963a38fe68782c615956c83e07fcb6783d2a900d82a5b38971bb0c6add4","full","N",FALSE,0.25,4,21912236,21912243,TRUE,TRUE,TRUE,TRUE,"converged","none",NA,NA,-818.882116141892,41.4841278513458,-777.397988290546,1560.79597658109,1573.98676554674,12.81,3,2.04485719923262,0.508691796929089,0.0448571992326205,0.00869179692908861,0.0323087887180217,TRUE,TRUE,0.27158941534978,0.0215894153497796,0.82236585918958,1.05340629334997,0.0448571992326205,0.0448571992326205,0.0448571992326205,0.0989119700593872,1.36480352690315,0.0124378116136979,0.951666666666667,3.99026081262622,0.915258975191607,0.00335300575982966,0,0.005,-768.271906926059,50.7164811240972,0.018150308827996,0.0337372820249506,12.36,-9.12608136448694,-9.2323532727514,0.0034391065217836,-0.00142849330692889,0.450000000000001
"C","moderate",150,95,"gen-C__fit-C__tau-moderate__n-150__rep-095","GA",2026.2,"0fa1a467e29948be41e17fb3fd417fa13f3f9795b76bbf7a60e56908c2a5a009","22d15cda7336c26b4873842d66c4b58eebcc4ec0b52e40b0e1efc76d2c746e67","bc7ab963a38fe68782c615956c83e07fcb6783d2a900d82a5b38971bb0c6add4","full","C",TRUE,0.25,4,21912243,21912243,TRUE,TRUE,TRUE,TRUE,"converged","none",NA,"Analytical Hessian vcov failed; falling back to numerical Hessian. Reason: Hessian-based inference is unavailable (information_not_positive_definite). The fitted model is unchanged.",-818.988388050156,50.7164811240972,-768.271906926059,1542.54381385212,1555.73460281777,12.36,3,2.04541805385454,0.514615361128891,0.0454180538545437,0.0146153611288906,0.0337372820249506,TRUE,TRUE,0.268150308827996,0.018150308827996,0.822453726413681,1.0534070157492,0.0454180538545437,0.0454180538545437,0.0454180538545437,0.116195841250916,1.36498064675026,0.0145136757077023,0.955,4.03590602621222,0.933258775555749,0.00230265152036829,0,0.00166666666666666,-768.271906926059,50.7164811240972,0.018150308827996,0.0337372820249506,12.36,0,0,0,0,0
"N","high",150,95,"gen-N__fit-N__tau-high__n-150__rep-095","GA",2026.2,"0fa1a467e29948be41e17fb3fd417fa13f3f9795b76bbf7a60e56908c2a5a009","22d15cda7336c26b4873842d66c4b58eebcc4ec0b52e40b0e1efc76d2c746e67","bc7ab963a38fe68782c615956c83e07fcb6783d2a900d82a5b38971bb0c6add4","full","N",TRUE,0.55,4,21912137,21912137,TRUE,TRUE,TRUE,TRUE,"converged","none",NA,NA,-788.951233037255,171.699202788008,-617.252030249247,1240.50406049849,1253.69484946414,7.92,3,2.07894271310711,0.473242025562684,0.0789427131071081,-0.0267579744373162,0.0589403984916086,TRUE,TRUE,0.530270522267001,0.0197294777329987,0.763069767353617,0.962811370679375,0.0789427131071081,0.0789427131071081,0.0789427131071081,0.0566135319759771,1.31491872172876,0.00751931128028427,0.951666666666667,3.78453457742798,0.848660311227962,0.00326902015261976,-0.005,-0.00666666666666667,-617.252030249247,171.699202788008,0.0197294777329987,0.0589403984916086,7.92,0,0,0,0,0
"N","high",150,95,"gen-N__fit-C__tau-high__n-150__rep-095","GA",2026.2,"0fa1a467e29948be41e17fb3fd417fa13f3f9795b76bbf7a60e56908c2a5a009","22d15cda7336c26b4873842d66c4b58eebcc4ec0b52e40b0e1efc76d2c746e67","bc7ab963a38fe68782c615956c83e07fcb6783d2a900d82a5b38971bb0c6add4","full","C",FALSE,0.55,4,21912144,21912137,TRUE,TRUE,TRUE,TRUE,"converged","none",NA,"Analytical Hessian vcov failed; falling back to numerical Hessian. Reason: Hessian-based inference is unavailable (information_not_positive_definite). The fitted model is unchanged.",-790.420185284501,134.032902332742,-656.387282951759,1318.77456590352,1331.96535486917,11.58,3,2.13757325836529,0.482255070365477,0.137573258365291,-0.0177449296345228,0.0980848712722235,FALSE,TRUE,0.417240389281001,0.132759610718999,0.771186906689027,0.964600429028794,0.137573258365291,0.137573258365291,0.137573258365291,0.178496716574741,1.31736697547417,0.0239997774087295,0.965,3.96264233272206,0.632200864790049,0.0111181299813423,-0.005,-0.0183333333333333,-617.252030249247,171.699202788008,0.0197294777329987,0.0589403984916086,7.92,-39.1352527025119,-37.666300455266,0.113030132986,0.0391444727806149,3.66
"C","high",150,95,"gen-C__fit-N__tau-high__n-150__rep-095","GA",2026.2,"0fa1a467e29948be41e17fb3fd417fa13f3f9795b76bbf7a60e56908c2a5a009","22d15cda7336c26b4873842d66c4b58eebcc4ec0b52e40b0e1efc76d2c746e67","bc7ab963a38fe68782c615956c83e07fcb6783d2a900d82a5b38971bb0c6add4","full","N",FALSE,0.55,4,21912237,21912244,TRUE,TRUE,TRUE,TRUE,"converged","none",NA,NA,-766.403775637437,151.045032512589,-615.358743124848,1236.7174862497,1249.90827521534,14.4,3,2.05122412134088,0.454626284991443,0.0512241213408822,-0.0453737150085567,0.0483874189269439,TRUE,FALSE,0.489286598956254,0.0607134010437457,0.734211770619891,0.955136088717403,0.0512241213408822,0.0512241213408822,0.0512241213408822,0.0404333644121491,1.2773396260624,-0.00541280144252798,0.943333333333333,3.5921871394198,0.2366273704709,0.00454966592202888,-0.00666666666666667,0.00166666666666666,-572.132127957575,194.352960566063,0.0434583755531255,0.049747245228668,14.54,-43.2266151672731,-43.307928053474,0.0172550254906202,-0.0013598263017241,-0.139999999999999
"C","high",150,95,"gen-C__fit-C__tau-high__n-150__rep-095","GA",2026.2,"0fa1a467e29948be41e17fb3fd417fa13f3f9795b76bbf7a60e56908c2a5a009","22d15cda7336c26b4873842d66c4b58eebcc4ec0b52e40b0e1efc76d2c746e67","bc7ab963a38fe68782c615956c83e07fcb6783d2a900d82a5b38971bb0c6add4","full","C",TRUE,0.55,4,21912244,21912244,TRUE,TRUE,TRUE,TRUE,"converged","none",NA,NA,-766.485088523638,194.352960566063,-572.132127957575,1150.26425591515,1163.4550448808,14.54,3,2.05821426341632,0.460494603525881,0.0582142634163239,-0.0395053964741189,0.049747245228668,TRUE,FALSE,0.506541624446875,0.0434583755531255,0.735286582261257,0.955200508850355,0.0582142634163239,0.0582142634163239,0.0582142634163239,0.0128088149965802,1.2774751475394,-0.00170976994441918,0.945,3.64937006276464,0.179654490835916,0.00536294639839396,-0.00833333333333334,-0.00166666666666667,-572.132127957575,194.352960566063,0.0434583755531255,0.049747245228668,14.54,0,0,0,0,0
"N","moderate",500,95,"gen-N__fit-N__tau-moderate__n-500__rep-095","GA",2026.2,"0fa1a467e29948be41e17fb3fd417fa13f3f9795b76bbf7a60e56908c2a5a009","22d15cda7336c26b4873842d66c4b58eebcc4ec0b52e40b0e1efc76d2c746e67","bc7ab963a38fe68782c615956c83e07fcb6783d2a900d82a5b38971bb0c6add4","full","N",TRUE,0.25,4,21915636,21915636,TRUE,TRUE,TRUE,TRUE,"converged","none",NA,NA,-2647.08343535139,122.073821455611,-2525.00961389578,5056.01922779157,5072.82193517019,9.58,3,1.96380922775018,0.507756921331142,-0.0361907722498158,0.00775692133114225,0.0261719489585278,TRUE,TRUE,0.253640616885145,0.00364061688514539,0.796002523047856,0.998488495659736,-0.0361907722498158,0.0361907722498158,0.0361907722498158,0.0398819952556635,1.3235417176757,-0.00485943302235936,0.9565,3.82535087342476,0.370107607135432,0.00226962345394455,-0.0075,-0.002,-2525.00961389578,122.073821455611,0.00364061688514539,0.0261719489585278,9.58,0,0,0,0,0
"N","moderate",500,95,"gen-N__fit-C__tau-moderate__n-500__rep-095","GA",2026.2,"0fa1a467e29948be41e17fb3fd417fa13f3f9795b76bbf7a60e56908c2a5a009","22d15cda7336c26b4873842d66c4b58eebcc4ec0b52e40b0e1efc76d2c746e67","bc7ab963a38fe68782c615956c83e07fcb6783d2a900d82a5b38971bb0c6add4","full","C",FALSE,0.25,4,21915643,21915636,TRUE,TRUE,TRUE,TRUE,"converged","none",NA,NA,-2647.80881856991,81.8426356526071,-2565.96618291731,5137.93236583461,5154.73507321324,11.36,3,1.97879556342008,0.515235629316667,-0.0212044365799173,0.0152356293166668,0.018462834713914,TRUE,TRUE,0.193313839035689,0.0566861609643106,0.798238084849427,0.998631835863004,-0.0212044365799173,0.0212044365799173,0.0212044365799173,0.00526397835166348,1.32390440928496,0.000640473916615703,0.9585,3.90895991826017,0.272865633329457,0.00481668959729148,-0.0075,-0.00700000000000001,-2525.00961389578,122.073821455611,0.00364061688514539,0.0261719489585278,9.58,-40.95656902153,-40.2311858030039,0.0530455440791652,-0.0077091142446138,1.78
