"scenario","n","d","rep","model","logLik","df","rosenblatt_ks","rosenblatt_cvm","rosenblatt_lag1_cor","abs_rosenblatt_lag1_cor","rosenblatt_normal_lag1_cor","abs_rosenblatt_normal_lag1_cor","rosenblatt_mean_abs_time_mean","rosenblatt_normal_mean_abs_time_mean"
"n500_d4_nbi_signal2",500,4,47,"ours_rs_joint",-4063.00994351929,NA,0.104429495864091,5.81930917705813,-0.0225659242662825,0.0225659242662825,-0.0467065204701117,0.0467065204701117,0.0413601295215508,0.151021088299487
"n500_d4_nbi_signal2",500,4,48,"gamlss",-4514.22731944621,21.0000000324749,0.143255218889926,12.9013062959454,0.667898654182524,0.667898654182524,0.674558020396619,0.674558020396619,0.0718607215136599,0.26420762517378
"n500_d4_nbi_signal2",500,4,48,"ours_rs_joint",-4054.8253924427,NA,0.1004812980479,5.11142140090848,-0.0352082120876762,0.0352082120876762,-0.0469246988598251,0.0469246988598251,0.0373678932814707,0.143192222262256
"n500_d4_nbi_signal2",500,4,49,"gamlss",-4416.83172337826,21.000000037585,0.158661735578982,14.4513315906432,0.640437583074804,0.640437583074804,0.650332019260931,0.650332019260931,0.07437163132453,0.269914324457817
"n500_d4_nbi_signal2",500,4,49,"ours_rs_joint",-4014.87598895009,NA,0.110037884460178,6.29015331336739,-0.0252130968231187,0.0252130968231187,-0.0273160524893635,0.0273160524893635,0.0418960831674929,0.157152786457626
"n500_d4_nbi_signal2",500,4,50,"gamlss",-4331.47292446906,21.0000032440285,0.13830443784004,13.9556403632709,0.621476395159553,0.621476395159553,0.629516140747328,0.629516140747328,0.0756994610088058,0.274923939089627
"n500_d4_nbi_signal2",500,4,50,"ours_rs_joint",-3959.8128753563,NA,0.101365454964156,5.92084492345054,-0.0162443720745591,0.0162443720745591,-0.0348236128614217,0.0348236128614217,0.0431796892629969,0.160838678995503
"n500_d4_nbi_signal2",500,4,51,"gamlss",-4397.79599912559,21.0000371658791,0.128426823296783,13.1875965475901,0.633773713831713,0.633773713831713,0.641557722580015,0.641557722580015,0.07421460110604,0.270729704947219
"n500_d4_nbi_signal2",500,4,51,"ours_rs_joint",-4002.50435416535,NA,0.0939636716370054,5.41727653177651,-0.0604472155963877,0.0604472155963877,-0.0646530818722467,0.0646530818722467,0.042548374687648,0.1608765323358
"n500_d4_nbi_signal2",500,4,52,"gamlss",-4472.35970447295,21.0000000496651,0.140382772750419,12.9876953755267,0.617289453116267,0.617289453116267,0.643018957775313,0.643018957775313,0.0712565716699823,0.261026930391331
"n500_d4_nbi_signal2",500,4,52,"ours_rs_joint",-4068.61082950267,NA,0.0895074500554805,4.52342559415736,-0.0496419828001928,0.0496419828001928,-0.046369616393953,0.046369616393953,0.0377471969265673,0.145696804915707
"n500_d4_nbi_signal2",500,4,53,"gamlss",-4254.85002419887,21.0000084403471,0.12728731840223,13.5771962674131,0.600755401888321,0.600755401888321,0.609057714192295,0.609057714192295,0.0755688304696268,0.277795275571767
"n500_d4_nbi_signal2",500,4,53,"ours_rs_joint",-3909.92560750148,NA,0.0936641717985596,5.40877118035863,-0.0141963312189955,0.0141963312189955,-0.0267308178206637,0.0267308178206637,0.0437143099332669,0.166954968995866
"n500_d4_nbi_signal2",500,4,54,"gamlss",-4328.58429303265,21.0000000412294,0.157940816990821,16.6106383638633,0.665212924647928,0.665212924647928,0.669283959756068,0.669283959756068,0.0809011214674239,0.289354753384715
"n500_d4_nbi_signal2",500,4,54,"ours_rs_joint",-3898.68172128626,NA,0.112732014847132,6.75920074226895,-0.0633277325609086,0.0633277325609086,-0.0661422193067612,0.0661422193067612,0.0439519550137493,0.16358306977297
"n500_d4_nbi_signal2",500,4,55,"gamlss",-4511.97283489105,21.0000000570867,0.128909668516956,11.5669605974574,0.601489743500325,0.601489743500325,0.623291878968593,0.623291878968593,0.0684984143973641,0.253710685460146
"n500_d4_nbi_signal2",500,4,55,"ours_rs_joint",-4150.45406879412,NA,0.088434139556618,4.6314160049494,-0.0240916802849614,0.0240916802849614,-0.0304407911348979,0.0304407911348979,0.0400493372218942,0.15159787800117
"n500_d4_nbi_signal2",500,4,56,"gamlss",-4480.045056185,21.0000160654522,0.132328275804753,12.1809359131284,0.620712235579966,0.620712235579966,0.631412559739438,0.631412559739438,0.0699368433730616,0.257422492442962
"n500_d4_nbi_signal2",500,4,56,"ours_rs_joint",-4098.94108593449,NA,0.0875950284568491,4.55847524367557,-0.0308467359709737,0.0308467359709737,-0.0395039474028449,0.0395039474028449,0.0366028423209205,0.147354532881197
"n500_d4_nbi_signal2",500,4,57,"gamlss",-4420.70108629125,21.0000030237131,0.140579142998642,13.3034904540005,0.639007080986814,0.639007080986814,0.65541187213489,0.65541187213489,0.0727955226686976,0.269004631218833
"n500_d4_nbi_signal2",500,4,57,"ours_rs_joint",-4015.30897244744,NA,0.100302328890939,5.40968080318325,-0.0149719943917119,0.0149719943917119,-0.0190578568668109,0.0190578568668109,0.0411579883403874,0.158748169708546
"n500_d4_nbi_signal2",500,4,58,"gamlss",-4434.42599884643,21.0000050785764,0.133365196703723,12.0611308543007,0.642016462312874,0.642016462312874,0.650820740560671,0.650820740560671,0.0707305677639406,0.262980895481618
"n500_d4_nbi_signal2",500,4,58,"ours_rs_joint",-4026.63604997822,NA,0.0914949126209721,4.88114680399819,-0.0436874254810365,0.0436874254810365,-0.0525685634699807,0.0525685634699807,0.0401497911539047,0.150719617323384
"n500_d4_nbi_signal2",500,4,59,"gamlss",-4397.28887075063,21.0000000654693,0.151450632179102,13.9464389236689,0.641705140195002,0.641705140195002,0.656696779729349,0.656696779729349,0.0743221016557572,0.271479105595707
